night 20210412 expid 11222 is arc; skipping
night 20210412 expid 11223 is arc; skipping
night 20210412 expid 11224 is arc; skipping
night 20210413 expid 11265 is arc; skipping
night 20210413 expid 11266 is arc; skipping
night 20210413 expid 11267 is arc; skipping
night 20210415 expid 11306 is arc; skipping
night 20210415 expid 11307 is arc; skipping
night 20210415 expid 11308 is arc; skipping
night 20210416 expid 11350 is arc; skipping
night 20210416 expid 11351 is arc; skipping
night 20210416 expid 11352 is arc; skipping
night 20210418 expid 11390 is arc; skipping
night 20210418 expid 11391 is arc; skipping
night 20210418 expid 11392 is arc; skipping
night 20210419 expid 11431 is arc; skipping
night 20210419 expid 11432 is arc; skipping
night 20210419 expid 11433 is arc; skipping
night 20210420 expid 11468 is arc; skipping
night 20210420 expid 11469 is arc; skipping
night 20210420 expid 11470 is arc; skipping
night 20210421 expid 11517 is arc; skipping
night 20210421 expid 11518 is arc; skipping
night 20210421 expid 11519 is arc; skipping
night 20210422 expid 11564 is arc; skipping
night 20210422 expid 11565 is arc; skipping
night 20210422 expid 11566 is arc; skipping
night 20210430 expid 11610 is arc; skipping
night 20210430 expid 11611 is arc; skipping
night 20210430 expid 11612 is arc; skipping
night 20210501 expid 11662 is arc; skipping
night 20210501 expid 11663 is arc; skipping
night 20210501 expid 11664 is arc; skipping
night 20210502 expid 11709 is arc; skipping
night 20210502 expid 11710 is arc; skipping
night 20210502 expid 11711 is arc; skipping
night 20210503 expid 11751 is arc; skipping
night 20210503 expid 11752 is arc; skipping
night 20210503 expid 11753 is arc; skipping
night 20210504 expid 11792 is arc; skipping
night 20210504 expid 11793 is arc; skipping
night 20210504 expid 11794 is arc; skipping
night 20210505 expid 11832 is arc; skipping
night 20210505 expid 11833 is arc; skipping
night 20210505 expid 11834 is arc; skipping
night 20210506 expid 11873 is arc; skipping
night 20210506 expid 11874 is arc; skipping
night 20210506 expid 11875 is arc; skipping
night 20210508 expid 11913 is arc; skipping
night 20210508 expid 11914 is arc; skipping
night 20210508 expid 11915 is arc; skipping
night 20210509 expid 11949 is arc; skipping
night 20210509 expid 11950 is arc; skipping
night 20210509 expid 11951 is arc; skipping
night 20210510 expid 11988 is arc; skipping
night 20210510 expid 11989 is arc; skipping
night 20210510 expid 11990 is arc; skipping
night 20210511 expid 12027 is arc; skipping
night 20210511 expid 12028 is arc; skipping
night 20210511 expid 12029 is arc; skipping
night 20210512 expid 12067 is arc; skipping
night 20210512 expid 12068 is arc; skipping
night 20210512 expid 12069 is arc; skipping
night 20210513 expid 12107 is arc; skipping
night 20210513 expid 12108 is arc; skipping
night 20210513 expid 12109 is arc; skipping
night 20210515 expid 12146 is arc; skipping
night 20210515 expid 12147 is arc; skipping
night 20210515 expid 12148 is arc; skipping
night 20210516 expid 12181 is arc; skipping
night 20210516 expid 12182 is arc; skipping
night 20210516 expid 12183 is arc; skipping
night 20210518 expid 12220 is arc; skipping
night 20210518 expid 12221 is arc; skipping
night 20210518 expid 12222 is arc; skipping
night 20210519 expid 12257 is arc; skipping
night 20210519 expid 12258 is arc; skipping
night 20210519 expid 12259 is arc; skipping
night 20210521 expid 12298 is arc; skipping
night 20210521 expid 12299 is arc; skipping
night 20210521 expid 12300 is arc; skipping
night 20210529 expid 12346 is arc; skipping
night 20210529 expid 12347 is arc; skipping
night 20210529 expid 12348 is arc; skipping
night 20210530 expid 12391 is arc; skipping
night 20210530 expid 12392 is arc; skipping
night 20210530 expid 12393 is arc; skipping
night 20210601 expid 12428 is arc; skipping
night 20210601 expid 12429 is arc; skipping
night 20210601 expid 12430 is arc; skipping
night 20210602 expid 12465 is arc; skipping
night 20210602 expid 12466 is arc; skipping
night 20210602 expid 12467 is arc; skipping
night 20210603 expid 12500 is arc; skipping
night 20210603 expid 12501 is arc; skipping
night 20210603 expid 12502 is arc; skipping
night 20210604 expid 12535 is arc; skipping
night 20210604 expid 12536 is arc; skipping
night 20210604 expid 12537 is arc; skipping
night 20210605 expid 12570 is arc; skipping
night 20210605 expid 12571 is arc; skipping
night 20210605 expid 12572 is arc; skipping
night 20210606 expid 12608 is arc; skipping
night 20210606 expid 12609 is arc; skipping
night 20210606 expid 12610 is arc; skipping
night 20210608 expid 12643 is arc; skipping
night 20210608 expid 12644 is arc; skipping
night 20210608 expid 12645 is arc; skipping
night 20210609 expid 12674 is arc; skipping
night 20210609 expid 12675 is arc; skipping
night 20210609 expid 12676 is arc; skipping
night 20210610 expid 12709 is arc; skipping
night 20210610 expid 12710 is arc; skipping
night 20210610 expid 12711 is arc; skipping
night 20210611 expid 12745 is arc; skipping
night 20210611 expid 12746 is arc; skipping
night 20210611 expid 12747 is arc; skipping
night 20210612 expid 12782 is arc; skipping
night 20210612 expid 12783 is arc; skipping
night 20210612 expid 12784 is arc; skipping
night 20210613 expid 12816 is arc; skipping
night 20210613 expid 12817 is arc; skipping
night 20210613 expid 12818 is arc; skipping
night 20210615 expid 12849 is arc; skipping
night 20210615 expid 12850 is arc; skipping
night 20210615 expid 12851 is arc; skipping
night 20210616 expid 12883 is arc; skipping
night 20210616 expid 12884 is arc; skipping
night 20210616 expid 12885 is arc; skipping
night 20210617 expid 12916 is arc; skipping
night 20210617 expid 12917 is arc; skipping
night 20210617 expid 12918 is arc; skipping
night 20210618 expid 12950 is arc; skipping
night 20210618 expid 12951 is arc; skipping
night 20210618 expid 12952 is arc; skipping
night 20210628 expid 13002 is arc; skipping
night 20210628 expid 13003 is arc; skipping
night 20210628 expid 13004 is arc; skipping
night 20210629 expid 13044 is arc; skipping
night 20210629 expid 13045 is arc; skipping
night 20210629 expid 13046 is arc; skipping
night 20210630 expid 13084 is arc; skipping
night 20210630 expid 13085 is arc; skipping
night 20210630 expid 13086 is arc; skipping
night 20210701 expid 13117 is arc; skipping
night 20210701 expid 13118 is arc; skipping
night 20210701 expid 13119 is arc; skipping
night 20210702 expid 13152 is arc; skipping
night 20210702 expid 13153 is arc; skipping
night 20210702 expid 13154 is arc; skipping
night 20210703 expid 13188 is arc; skipping
night 20210703 expid 13189 is arc; skipping
night 20210703 expid 13190 is arc; skipping
night 20210704 expid 13222 is arc; skipping
night 20210704 expid 13223 is arc; skipping
night 20210704 expid 13224 is arc; skipping
night 20210705 expid 13255 is arc; skipping
night 20210705 expid 13256 is arc; skipping
night 20210705 expid 13257 is arc; skipping
night 20210706 expid 13288 is arc; skipping
night 20210706 expid 13289 is arc; skipping
night 20210706 expid 13290 is arc; skipping
night 20210707 expid 13322 is arc; skipping
night 20210707 expid 13323 is arc; skipping
night 20210707 expid 13324 is arc; skipping
night 20210708 expid 13358 is arc; skipping
night 20210708 expid 13359 is arc; skipping
night 20210708 expid 13360 is arc; skipping
night 20210711 expid 13392 is arc; skipping
night 20210711 expid 13393 is arc; skipping
night 20210711 expid 13394 is arc; skipping
night 20210827 expid 13426 is arc; skipping
night 20210827 expid 13427 is arc; skipping
night 20210827 expid 13428 is arc; skipping
night 20210829 expid 13473 is arc; skipping
night 20210829 expid 13474 is arc; skipping
night 20210829 expid 13475 is arc; skipping
night 20210830 expid 13512 is arc; skipping
night 20210830 expid 13513 is arc; skipping
night 20210830 expid 13514 is arc; skipping
night 20210902 expid 13553 is arc; skipping
night 20210902 expid 13554 is arc; skipping
night 20210902 expid 13555 is arc; skipping
night 20210903 expid 13592 is arc; skipping
night 20210903 expid 13593 is arc; skipping
night 20210903 expid 13594 is arc; skipping
night 20210904 expid 13632 is arc; skipping
night 20210904 expid 13633 is arc; skipping
night 20210904 expid 13634 is arc; skipping
night 20210907 expid 13671 is arc; skipping
night 20210907 expid 13672 is arc; skipping
night 20210907 expid 13673 is arc; skipping
night 20210908 expid 13713 is arc; skipping
night 20210908 expid 13714 is arc; skipping
night 20210908 expid 13715 is arc; skipping
night 20210909 expid 13755 is arc; skipping
night 20210909 expid 13756 is arc; skipping
night 20210909 expid 13757 is arc; skipping
night 20210910 expid 13796 is arc; skipping
night 20210910 expid 13797 is arc; skipping
night 20210910 expid 13798 is arc; skipping
night 20210914 expid 13838 is arc; skipping
night 20210914 expid 13839 is arc; skipping
night 20210914 expid 13840 is arc; skipping
night 20210915 expid 13885 is arc; skipping
night 20210915 expid 13886 is arc; skipping
night 20210915 expid 13887 is arc; skipping
night 20210924 expid 13933 is arc; skipping
night 20210924 expid 13934 is arc; skipping
night 20210924 expid 13935 is arc; skipping
night 20210925 expid 13984 is arc; skipping
night 20210925 expid 13985 is arc; skipping
night 20210925 expid 13986 is arc; skipping
night 20210926 expid 14035 is arc; skipping
night 20210926 expid 14036 is arc; skipping
night 20210926 expid 14037 is arc; skipping
night 20210927 expid 14086 is arc; skipping
night 20210927 expid 14087 is arc; skipping
night 20210927 expid 14088 is arc; skipping
night 20210928 expid 14129 is arc; skipping
night 20210928 expid 14130 is arc; skipping
night 20210928 expid 14131 is arc; skipping
night 20210929 expid 14171 is arc; skipping
night 20210929 expid 14172 is arc; skipping
night 20210929 expid 14173 is arc; skipping
night 20210930 expid 14213 is arc; skipping
night 20210930 expid 14214 is arc; skipping
night 20210930 expid 14215 is arc; skipping
night 20211003 expid 14253 is arc; skipping
night 20211003 expid 14254 is arc; skipping
night 20211003 expid 14255 is arc; skipping
night 20211004 expid 14295 is arc; skipping
night 20211004 expid 14296 is arc; skipping
night 20211004 expid 14297 is arc; skipping
night 20211005 expid 14338 is arc; skipping
night 20211005 expid 14339 is arc; skipping
night 20211005 expid 14340 is arc; skipping
night 20211006 expid 14379 is arc; skipping
night 20211006 expid 14380 is arc; skipping
night 20211006 expid 14381 is arc; skipping
night 20211007 expid 14423 is arc; skipping
night 20211007 expid 14424 is arc; skipping
night 20211007 expid 14425 is arc; skipping
night 20211008 expid 14463 is arc; skipping
night 20211008 expid 14464 is arc; skipping
night 20211008 expid 14465 is arc; skipping
night 20211009 expid 14504 is arc; skipping
night 20211009 expid 14505 is arc; skipping
night 20211009 expid 14506 is arc; skipping
night 20211010 expid 14549 is arc; skipping
night 20211010 expid 14550 is arc; skipping
night 20211010 expid 14551 is arc; skipping
night 20211011 expid 14592 is arc; skipping
night 20211011 expid 14593 is arc; skipping
night 20211011 expid 14594 is arc; skipping
night 20211013 expid 14635 is arc; skipping
night 20211013 expid 14636 is arc; skipping
night 20211013 expid 14637 is arc; skipping
night 20211014 expid 14689 is arc; skipping
night 20211014 expid 14690 is arc; skipping
night 20211014 expid 14691 is arc; skipping
night 20211015 expid 14738 is arc; skipping
night 20211015 expid 14739 is arc; skipping
night 20211015 expid 14740 is arc; skipping
night 20211023 expid 14792 is arc; skipping
night 20211023 expid 14793 is arc; skipping
night 20211023 expid 14794 is arc; skipping
night 20211024 expid 14846 is arc; skipping
night 20211024 expid 14847 is arc; skipping
night 20211024 expid 14848 is arc; skipping
night 20211025 expid 14896 is arc; skipping
night 20211025 expid 14897 is arc; skipping
night 20211025 expid 14898 is arc; skipping
night 20211026 expid 14947 is arc; skipping
night 20211026 expid 14948 is arc; skipping
night 20211026 expid 14949 is arc; skipping
night 20211027 expid 14994 is arc; skipping
night 20211027 expid 14995 is arc; skipping
night 20211027 expid 14996 is arc; skipping
night 20211029 expid 15032 is arc; skipping
night 20211029 expid 15033 is arc; skipping
night 20211029 expid 15034 is arc; skipping
night 20211030 expid 15079 is arc; skipping
night 20211030 expid 15080 is arc; skipping
night 20211030 expid 15081 is arc; skipping
night 20211031 expid 15122 is arc; skipping
night 20211031 expid 15123 is arc; skipping
night 20211031 expid 15124 is arc; skipping
night 20211101 expid 15168 is arc; skipping
night 20211101 expid 15169 is arc; skipping
night 20211101 expid 15170 is arc; skipping
night 20211102 expid 15215 is arc; skipping
night 20211102 expid 15216 is arc; skipping
night 20211102 expid 15217 is arc; skipping
night 20211104 expid 15262 is arc; skipping
night 20211104 expid 15263 is arc; skipping
night 20211104 expid 15264 is arc; skipping
night 20211106 expid 15305 is arc; skipping
night 20211106 expid 15306 is arc; skipping
night 20211106 expid 15307 is arc; skipping
night 20211107 expid 15351 is arc; skipping
night 20211107 expid 15352 is arc; skipping
night 20211107 expid 15353 is arc; skipping
night 20211108 expid 15400 is arc; skipping
night 20211108 expid 15401 is arc; skipping
night 20211108 expid 15402 is arc; skipping
night 20211110 expid 15449 is arc; skipping
night 20211110 expid 15450 is arc; skipping
night 20211110 expid 15451 is arc; skipping
night 20211111 expid 15498 is arc; skipping
night 20211111 expid 15499 is arc; skipping
night 20211111 expid 15500 is arc; skipping
night 20211112 expid 15545 is arc; skipping
night 20211112 expid 15546 is arc; skipping
night 20211112 expid 15547 is arc; skipping
night 20211114 expid 15603 is arc; skipping
night 20211114 expid 15604 is arc; skipping
night 20211114 expid 15605 is arc; skipping
night 20211122 expid 15647 is arc; skipping
night 20211122 expid 15648 is arc; skipping
night 20211122 expid 15649 is arc; skipping
night 20211124 expid 15703 is arc; skipping
night 20211124 expid 15704 is arc; skipping
night 20211124 expid 15705 is arc; skipping
night 20211125 expid 15746 is arc; skipping
night 20211125 expid 15747 is arc; skipping
night 20211125 expid 15748 is arc; skipping
night 20211126 expid 15786 is arc; skipping
night 20211126 expid 15787 is arc; skipping
night 20211126 expid 15788 is arc; skipping
night 20211127 expid 15837 is arc; skipping
night 20211127 expid 15838 is arc; skipping
night 20211127 expid 15839 is arc; skipping
night 20211128 expid 15887 is arc; skipping
night 20211128 expid 15888 is arc; skipping
night 20211128 expid 15889 is arc; skipping
night 20211130 expid 15938 is arc; skipping
night 20211130 expid 15939 is arc; skipping
night 20211130 expid 15940 is arc; skipping
night 20211201 expid 15987 is arc; skipping
night 20211201 expid 15988 is arc; skipping
night 20211201 expid 15989 is arc; skipping
night 20211204 expid 16037 is arc; skipping
night 20211204 expid 16038 is arc; skipping
night 20211204 expid 16039 is arc; skipping
night 20211205 expid 16086 is arc; skipping
night 20211205 expid 16087 is arc; skipping
night 20211205 expid 16088 is arc; skipping
night 20211206 expid 16135 is arc; skipping
night 20211206 expid 16136 is arc; skipping
night 20211206 expid 16137 is arc; skipping
night 20211209 expid 16186 is arc; skipping
night 20211209 expid 16187 is arc; skipping
night 20211209 expid 16188 is arc; skipping
night 20211210 expid 16239 is arc; skipping
night 20211210 expid 16240 is arc; skipping
night 20211210 expid 16241 is arc; skipping
night 20211211 expid 16289 is arc; skipping
night 20211211 expid 16290 is arc; skipping
night 20211211 expid 16291 is arc; skipping
night 20211212 expid 16333 is arc; skipping
night 20211212 expid 16334 is arc; skipping
night 20211212 expid 16335 is arc; skipping
night 20211213 expid 16382 is arc; skipping
night 20211213 expid 16383 is arc; skipping
night 20211213 expid 16384 is arc; skipping
night 20211214 expid 16425 is arc; skipping
night 20211214 expid 16426 is arc; skipping
night 20211214 expid 16427 is arc; skipping
night 20211223 expid 16478 is arc; skipping
night 20211223 expid 16479 is arc; skipping
night 20211223 expid 16480 is arc; skipping
night 20211225 expid 16518 is arc; skipping
night 20211225 expid 16519 is arc; skipping
night 20211225 expid 16520 is arc; skipping
night 20211227 expid 16569 is arc; skipping
night 20211227 expid 16570 is arc; skipping
night 20211227 expid 16571 is arc; skipping
night 20211228 expid 16620 is arc; skipping
night 20211228 expid 16621 is arc; skipping
night 20211228 expid 16622 is arc; skipping
night 20211229 expid 16673 is arc; skipping
night 20211229 expid 16674 is arc; skipping
night 20211229 expid 16675 is arc; skipping
night 20211230 expid 16725 is arc; skipping
night 20211230 expid 16726 is arc; skipping
night 20211230 expid 16727 is arc; skipping
night 20211231 expid 16774 is arc; skipping
night 20211231 expid 16775 is arc; skipping
night 20211231 expid 16776 is arc; skipping
night 20220101 expid 16827 is arc; skipping
night 20220101 expid 16828 is arc; skipping
night 20220101 expid 16829 is arc; skipping
night 20220102 expid 16878 is arc; skipping
night 20220102 expid 16879 is arc; skipping
night 20220102 expid 16880 is arc; skipping
night 20220103 expid 16928 is arc; skipping
night 20220103 expid 16929 is arc; skipping
night 20220103 expid 16930 is arc; skipping
night 20220104 expid 16978 is arc; skipping
night 20220104 expid 16979 is arc; skipping
night 20220104 expid 16980 is arc; skipping
night 20220106 expid 17029 is arc; skipping
night 20220106 expid 17030 is arc; skipping
night 20220106 expid 17031 is arc; skipping
night 20220108 expid 17079 is arc; skipping
night 20220108 expid 17080 is arc; skipping
night 20220108 expid 17081 is arc; skipping
night 20220109 expid 17125 is arc; skipping
night 20220109 expid 17126 is arc; skipping
night 20220109 expid 17127 is arc; skipping
night 20220112 expid 17173 is arc; skipping
night 20220112 expid 17174 is arc; skipping
night 20220112 expid 17175 is arc; skipping
night 20220113 expid 17231 is arc; skipping
night 20220113 expid 17232 is arc; skipping
night 20220113 expid 17233 is arc; skipping
night 20220124 expid 17294 is arc; skipping
night 20220124 expid 17295 is arc; skipping
night 20220124 expid 17296 is arc; skipping
night 20220125 expid 17343 is arc; skipping
night 20220125 expid 17344 is arc; skipping
night 20220125 expid 17345 is arc; skipping
night 20220126 expid 17396 is arc; skipping
night 20220126 expid 17397 is arc; skipping
night 20220126 expid 17398 is arc; skipping
night 20220128 expid 17448 is arc; skipping
night 20220128 expid 17449 is arc; skipping
night 20220128 expid 17450 is arc; skipping
night 20220131 expid 17500 is arc; skipping
night 20220131 expid 17501 is arc; skipping
night 20220131 expid 17502 is arc; skipping
night 20220201 expid 17550 is arc; skipping
night 20220201 expid 17551 is arc; skipping
night 20220201 expid 17552 is arc; skipping
night 20220204 expid 17599 is arc; skipping
night 20220204 expid 17600 is arc; skipping
night 20220204 expid 17601 is arc; skipping
night 20220209 expid 17647 is arc; skipping
night 20220209 expid 17648 is arc; skipping
night 20220209 expid 17649 is arc; skipping
night 20220211 expid 17709 is arc; skipping
night 20220211 expid 17710 is arc; skipping
night 20220211 expid 17711 is arc; skipping
night 20220221 expid 17768 is arc; skipping
night 20220221 expid 17769 is arc; skipping
night 20220221 expid 17770 is arc; skipping
night 20220223 expid 17830 is arc; skipping
night 20220223 expid 17831 is arc; skipping
night 20220223 expid 17832 is arc; skipping
night 20220226 expid 17878 is arc; skipping
night 20220226 expid 17879 is arc; skipping
night 20220226 expid 17880 is arc; skipping
night 20220302 expid 17929 is arc; skipping
night 20220302 expid 17930 is arc; skipping
night 20220302 expid 17931 is arc; skipping
night 20220303 expid 17978 is arc; skipping
night 20220303 expid 17979 is arc; skipping
night 20220303 expid 17980 is arc; skipping
night 20220305 expid 18026 is arc; skipping
night 20220305 expid 18027 is arc; skipping
night 20220305 expid 18028 is arc; skipping
night 20220307 expid 18075 is arc; skipping
night 20220307 expid 18076 is arc; skipping
night 20220307 expid 18077 is arc; skipping
night 20220308 expid 18120 is arc; skipping
night 20220308 expid 18121 is arc; skipping
night 20220308 expid 18122 is arc; skipping
night 20220309 expid 18169 is arc; skipping
night 20220309 expid 18170 is arc; skipping
night 20220309 expid 18171 is arc; skipping
night 20220310 expid 18215 is arc; skipping
night 20220310 expid 18216 is arc; skipping
night 20220310 expid 18217 is arc; skipping
night 20220311 expid 18263 is arc; skipping
night 20220311 expid 18264 is arc; skipping
night 20220311 expid 18265 is arc; skipping
night 20220312 expid 18326 is arc; skipping
night 20220312 expid 18327 is arc; skipping
night 20220312 expid 18328 is arc; skipping
night 20220313 expid 18380 is arc; skipping
night 20220313 expid 18381 is arc; skipping
night 20220313 expid 18382 is arc; skipping
night 20220321 expid 18428 is arc; skipping
night 20220321 expid 18429 is arc; skipping
night 20220321 expid 18430 is arc; skipping
night 20220322 expid 18490 is arc; skipping
night 20220322 expid 18491 is arc; skipping
night 20220322 expid 18492 is arc; skipping
night 20220323 expid 18548 is arc; skipping
night 20220323 expid 18549 is arc; skipping
night 20220323 expid 18550 is arc; skipping
night 20220324 expid 18597 is arc; skipping
night 20220324 expid 18598 is arc; skipping
night 20220324 expid 18599 is arc; skipping
night 20220325 expid 18643 is arc; skipping
night 20220325 expid 18644 is arc; skipping
night 20220325 expid 18645 is arc; skipping
night 20220329 expid 18687 is arc; skipping
night 20220329 expid 18688 is arc; skipping
night 20220329 expid 18689 is arc; skipping
night 20220330 expid 18729 is arc; skipping
night 20220330 expid 18730 is arc; skipping
night 20220330 expid 18731 is arc; skipping
night 20220331 expid 18773 is arc; skipping
night 20220331 expid 18774 is arc; skipping
night 20220331 expid 18775 is arc; skipping
night 20220401 expid 18818 is arc; skipping
night 20220401 expid 18819 is arc; skipping
night 20220401 expid 18820 is arc; skipping
night 20220403 expid 18860 is arc; skipping
night 20220403 expid 18861 is arc; skipping
night 20220403 expid 18862 is arc; skipping
night 20220404 expid 18903 is arc; skipping
night 20220404 expid 18904 is arc; skipping
night 20220404 expid 18905 is arc; skipping
night 20220405 expid 18947 is arc; skipping
night 20220405 expid 18948 is arc; skipping
night 20220405 expid 18949 is arc; skipping
night 20220406 expid 18989 is arc; skipping
night 20220406 expid 18990 is arc; skipping
night 20220406 expid 18991 is arc; skipping
night 20220407 expid 19031 is arc; skipping
night 20220407 expid 19032 is arc; skipping
night 20220407 expid 19033 is arc; skipping
night 20220408 expid 19074 is arc; skipping
night 20220408 expid 19075 is arc; skipping
night 20220408 expid 19076 is arc; skipping
night 20220409 expid 19116 is arc; skipping
night 20220409 expid 19117 is arc; skipping
night 20220409 expid 19118 is arc; skipping
night 20220410 expid 19167 is arc; skipping
night 20220410 expid 19168 is arc; skipping
night 20220410 expid 19169 is arc; skipping
night 20220411 expid 19219 is arc; skipping
night 20220411 expid 19220 is arc; skipping
night 20220411 expid 19221 is arc; skipping
night 20220420 expid 19255 is arc; skipping
night 20220420 expid 19256 is arc; skipping
night 20220420 expid 19257 is arc; skipping
night 20220421 expid 19309 is arc; skipping
night 20220421 expid 19310 is arc; skipping
night 20220421 expid 19311 is arc; skipping
night 20220424 expid 19358 is arc; skipping
night 20220424 expid 19359 is arc; skipping
night 20220424 expid 19360 is arc; skipping
night 20220425 expid 19398 is arc; skipping
night 20220425 expid 19399 is arc; skipping
night 20220425 expid 19400 is arc; skipping
night 20220426 expid 19441 is arc; skipping
night 20220426 expid 19442 is arc; skipping
night 20220426 expid 19443 is arc; skipping
night 20220427 expid 19481 is arc; skipping
night 20220427 expid 19482 is arc; skipping
night 20220427 expid 19483 is arc; skipping
night 20220428 expid 19518 is arc; skipping
night 20220428 expid 19519 is arc; skipping
night 20220428 expid 19520 is arc; skipping
night 20220429 expid 19555 is arc; skipping
night 20220429 expid 19556 is arc; skipping
night 20220429 expid 19557 is arc; skipping
night 20220430 expid 19590 is arc; skipping
night 20220430 expid 19591 is arc; skipping
night 20220430 expid 19592 is arc; skipping
night 20220502 expid 19628 is arc; skipping
night 20220502 expid 19629 is arc; skipping
night 20220502 expid 19630 is arc; skipping
night 20220503 expid 19671 is arc; skipping
night 20220503 expid 19672 is arc; skipping
night 20220503 expid 19673 is arc; skipping
night 20220504 expid 19710 is arc; skipping
night 20220504 expid 19711 is arc; skipping
night 20220504 expid 19712 is arc; skipping
night 20220505 expid 19750 is arc; skipping
night 20220505 expid 19751 is arc; skipping
night 20220505 expid 19752 is arc; skipping
night 20220506 expid 19789 is arc; skipping
night 20220506 expid 19790 is arc; skipping
night 20220506 expid 19791 is arc; skipping
night 20220507 expid 19828 is arc; skipping
night 20220507 expid 19829 is arc; skipping
night 20220507 expid 19830 is arc; skipping
night 20220508 expid 19867 is arc; skipping
night 20220508 expid 19868 is arc; skipping
night 20220508 expid 19869 is arc; skipping
night 20220509 expid 19905 is arc; skipping
night 20220509 expid 19906 is arc; skipping
night 20220509 expid 19907 is arc; skipping
night 20220510 expid 19949 is arc; skipping
night 20220510 expid 19950 is arc; skipping
night 20220510 expid 19951 is arc; skipping
night 20220511 expid 19982 is arc; skipping
night 20220511 expid 19983 is arc; skipping
night 20220511 expid 19984 is arc; skipping
night 20220519 expid 20011 is arc; skipping
night 20220519 expid 20012 is arc; skipping
night 20220519 expid 20013 is arc; skipping
night 20220520 expid 20056 is arc; skipping
night 20220520 expid 20057 is arc; skipping
night 20220520 expid 20058 is arc; skipping
night 20220521 expid 20098 is arc; skipping
night 20220521 expid 20099 is arc; skipping
night 20220521 expid 20100 is arc; skipping
night 20220522 expid 20135 is arc; skipping
night 20220522 expid 20136 is arc; skipping
night 20220522 expid 20137 is arc; skipping
night 20220523 expid 20174 is arc; skipping
night 20220523 expid 20175 is arc; skipping
night 20220523 expid 20176 is arc; skipping
night 20220525 expid 20210 is arc; skipping
night 20220525 expid 20211 is arc; skipping
night 20220525 expid 20212 is arc; skipping
night 20220526 expid 20242 is arc; skipping
night 20220526 expid 20243 is arc; skipping
night 20220526 expid 20244 is arc; skipping
night 20220527 expid 20278 is arc; skipping
night 20220527 expid 20279 is arc; skipping
night 20220527 expid 20280 is arc; skipping
night 20220528 expid 20314 is arc; skipping
night 20220528 expid 20315 is arc; skipping
night 20220528 expid 20316 is arc; skipping
night 20220529 expid 20351 is arc; skipping
night 20220529 expid 20352 is arc; skipping
night 20220529 expid 20353 is arc; skipping
night 20220530 expid 20382 is arc; skipping
night 20220530 expid 20383 is arc; skipping
night 20220530 expid 20384 is arc; skipping
night 20220531 expid 20417 is arc; skipping
night 20220531 expid 20418 is arc; skipping
night 20220531 expid 20419 is arc; skipping
night 20220601 expid 20451 is arc; skipping
night 20220601 expid 20452 is arc; skipping
night 20220601 expid 20453 is arc; skipping
night 20220602 expid 20483 is arc; skipping
night 20220602 expid 20484 is arc; skipping
night 20220602 expid 20485 is arc; skipping
night 20220603 expid 20519 is arc; skipping
night 20220603 expid 20520 is arc; skipping
night 20220603 expid 20521 is arc; skipping
night 20220604 expid 20556 is arc; skipping
night 20220604 expid 20557 is arc; skipping
night 20220604 expid 20558 is arc; skipping
night 20220605 expid 20591 is arc; skipping
night 20220605 expid 20592 is arc; skipping
night 20220605 expid 20593 is arc; skipping
night 20220606 expid 20626 is arc; skipping
night 20220606 expid 20627 is arc; skipping
night 20220606 expid 20628 is arc; skipping
night 20220607 expid 20661 is arc; skipping
night 20220607 expid 20662 is arc; skipping
night 20220607 expid 20663 is arc; skipping
night 20220608 expid 20697 is arc; skipping
night 20220608 expid 20698 is arc; skipping
night 20220608 expid 20699 is arc; skipping
night 20220617 expid 20727 is arc; skipping
night 20220617 expid 20728 is arc; skipping
night 20220617 expid 20729 is arc; skipping
night 20220618 expid 20769 is arc; skipping
night 20220618 expid 20770 is arc; skipping
night 20220618 expid 20771 is arc; skipping
night 20220620 expid 20803 is arc; skipping
night 20220620 expid 20804 is arc; skipping
night 20220620 expid 20805 is arc; skipping
night 20220623 expid 20836 is arc; skipping
night 20220623 expid 20837 is arc; skipping
night 20220623 expid 20838 is arc; skipping
night 20220624 expid 20870 is arc; skipping
night 20220624 expid 20871 is arc; skipping
night 20220624 expid 20872 is arc; skipping
night 20220625 expid 20905 is arc; skipping
night 20220625 expid 20906 is arc; skipping
night 20220625 expid 20907 is arc; skipping
night 20220627 expid 20938 is arc; skipping
night 20220627 expid 20939 is arc; skipping
night 20220627 expid 20940 is arc; skipping
night 20220628 expid 20972 is arc; skipping
night 20220628 expid 20973 is arc; skipping
night 20220628 expid 20974 is arc; skipping
night 20220629 expid 21005 is arc; skipping
night 20220629 expid 21006 is arc; skipping
night 20220629 expid 21007 is arc; skipping
night 20220630 expid 21037 is arc; skipping
night 20220630 expid 21038 is arc; skipping
night 20220630 expid 21039 is arc; skipping
night 20220703 expid 21069 is arc; skipping
night 20220703 expid 21070 is arc; skipping
night 20220703 expid 21071 is arc; skipping
night 20220705 expid 21105 is arc; skipping
night 20220705 expid 21106 is arc; skipping
night 20220705 expid 21107 is arc; skipping
night 20220706 expid 21140 is arc; skipping
night 20220706 expid 21141 is arc; skipping
night 20220706 expid 21142 is arc; skipping
night 20220828 expid 21176 is arc; skipping
night 20220828 expid 21177 is arc; skipping
night 20220828 expid 21178 is arc; skipping
night 20220830 expid 21215 is arc; skipping
night 20220830 expid 21216 is arc; skipping
night 20220830 expid 21217 is arc; skipping
night 20220831 expid 21254 is arc; skipping
